campus_id,meter_id,timestamp,consumption
1,1,2021-01-11 05:00:00,454.32800000000003
1,1,2021-01-11 05:15:00,454.32800000000003
1,1,2021-01-11 05:30:00,454.32800000000003
1,1,2021-01-11 05:45:00,454.32800000000003
1,1,2021-01-11 06:00:00,454.32800000000003
1,1,2021-01-11 06:15:00,454.32800000000003
1,1,2021-01-11 06:30:00,454.32800000000003
1,1,2021-01-11 06:45:00,454.32800000000003
1,1,2021-01-11 07:00:00,454.32800000000003
1,1,2021-01-11 07:15:00,454.32800000000003
1,1,2021-01-11 07:30:00,454.32800000000003
1,1,2021-01-11 07:45:00,454.32800000000003
1,1,2021-01-11 08:00:00,454.32800000000003
1,1,2021-01-11 08:15:00,454.32800000000003
1,1,2021-01-11 08:30:00,454.32800000000003
1,1,2021-01-11 08:45:00,454.32800000000003
1,1,2021-01-11 09:00:00,454.32800000000003
1,1,2021-01-11 09:15:00,454.32800000000003
1,1,2021-01-11 09:30:00,454.32800000000003
1,1,2021-01-11 09:45:00,454.32800000000003
1,1,2021-01-11 10:00:00,454.32800000000003
1,1,2021-01-11 10:15:00,454.32800000000003
1,1,2021-01-11 10:30:00,454.32800000000003
1,1,2021-01-11 10:45:00,454.32800000000003
1,1,2021-01-11 11:00:00,454.32800000000003
1,1,2021-01-11 11:15:00,454.32800000000003
1,1,2021-01-11 11:30:00,454.32800000000003
1,1,2021-01-11 11:45:00,454.32800000000003
1,1,2021-01-11 12:00:00,454.32800000000003
1,1,2021-01-11 12:15:00,454.569
1,1,2021-01-11 12:30:00,454.70300000000003
1,1,2021-01-11 12:45:00,454.716
1,1,2021-01-11 13:00:00,454.716
1,1,2021-01-11 13:15:00,454.716
1,1,2021-01-11 13:30:00,454.716
1,1,2021-01-11 13:45:00,454.84
1,1,2021-01-11 14:00:00,455.036
1,1,2021-01-11 14:15:00,455.101
1,1,2021-01-11 14:30:00,455.101
1,1,2021-01-11 14:45:00,455.101
1,1,2021-01-11 15:00:00,455.101
1,1,2021-01-11 15:15:00,455.101
1,1,2021-01-11 15:30:00,455.101
1,1,2021-01-11 15:45:00,455.101
1,1,2021-01-11 16:00:00,455.241
1,1,2021-01-11 16:15:00,455.286
1,1,2021-01-11 16:30:00,455.286
1,1,2021-01-11 16:45:00,455.398
1,1,2021-01-11 17:00:00,455.542
1,1,2021-01-11 17:15:00,455.55400000000003
1,1,2021-01-11 17:30:00,455.55400000000003
1,1,2021-01-11 17:45:00,455.55400000000003
1,1,2021-01-11 18:00:00,455.55400000000003
1,1,2021-01-11 18:15:00,455.55400000000003
1,1,2021-01-11 18:30:00,455.55400000000003
1,1,2021-01-11 18:45:00,455.55400000000003
1,1,2021-01-11 19:00:00,455.55400000000003
1,1,2021-01-11 19:15:00,455.55400000000003
1,1,2021-01-11 19:30:00,455.55400000000003
1,1,2021-01-11 19:45:00,455.55400000000003
1,1,2021-01-11 20:00:00,455.55400000000003
1,1,2021-01-11 20:15:00,455.55400000000003
1,1,2021-01-11 20:30:00,455.55400000000003
1,1,2021-01-11 20:45:00,455.55400000000003
1,1,2021-01-11 21:00:00,455.55400000000003
1,1,2021-01-11 21:15:00,455.55400000000003
1,1,2021-01-11 21:30:00,455.55400000000003
1,1,2021-01-11 21:45:00,455.55400000000003
1,1,2021-01-11 22:00:00,455.55400000000003
1,1,2021-01-11 22:15:00,455.55400000000003
1,1,2021-01-11 22:30:00,455.55400000000003
1,1,2021-01-11 22:45:00,455.55400000000003
1,1,2021-01-11 23:00:00,455.55400000000003
1,1,2021-01-11 23:15:00,455.55400000000003
1,1,2021-01-11 23:30:00,455.55400000000003
1,1,2021-01-11 23:45:00,455.55400000000003
1,1,2021-01-12 00:00:00,487.92
1,1,2021-01-12 00:15:00,487.92
1,1,2021-01-12 00:30:00,487.92
1,1,2021-01-12 00:45:00,487.92
1,1,2021-01-12 01:00:00,487.92
1,1,2021-01-12 01:15:00,487.92
1,1,2021-01-12 01:30:00,487.92
1,1,2021-01-12 01:45:00,487.92
1,1,2021-01-12 02:00:00,487.92
1,1,2021-01-12 02:15:00,487.92
1,1,2021-01-12 02:30:00,487.92
1,1,2021-01-12 02:45:00,487.92
1,1,2021-01-12 03:00:00,487.92
1,1,2021-01-12 03:15:00,487.92
1,1,2021-01-12 03:30:00,487.92
1,1,2021-01-12 03:45:00,487.92
1,1,2021-01-12 04:00:00,487.92
1,1,2021-01-12 04:15:00,487.92
1,1,2021-01-12 04:30:00,487.92
1,1,2021-01-12 04:45:00,487.92
1,1,2021-01-12 05:00:00,487.92
1,1,2021-01-12 05:15:00,487.92
1,1,2021-01-12 05:30:00,487.92
1,1,2021-01-12 05:45:00,487.92
1,1,2021-01-12 06:00:00,487.92
1,1,2021-01-12 06:15:00,487.92
1,1,2021-01-12 06:30:00,487.92
1,1,2021-01-12 06:45:00,487.92
1,1,2021-01-12 07:00:00,487.92
1,1,2021-01-12 07:15:00,487.965
1,1,2021-01-12 07:30:00,488.11800000000005
1,1,2021-01-12 07:45:00,488.181
1,1,2021-01-12 08:00:00,488.18800000000005
1,1,2021-01-12 08:15:00,488.18800000000005
1,1,2021-01-12 08:30:00,488.18800000000005
1,1,2021-01-12 08:45:00,488.25199999999995
1,1,2021-01-12 09:00:00,488.42400000000004
1,1,2021-01-12 09:15:00,488.586
1,1,2021-01-12 09:30:00,488.707
1,1,2021-01-12 09:45:00,488.80699999999996
1,1,2021-01-12 10:00:00,488.906
1,1,2021-01-12 10:15:00,489.006
1,1,2021-01-12 10:30:00,489.108
1,1,2021-01-12 10:45:00,489.215
1,1,2021-01-12 11:00:00,489.33099999999996
1,1,2021-01-12 11:15:00,489.45300000000003
1,1,2021-01-12 11:30:00,489.582
1,1,2021-01-12 11:45:00,489.716
1,1,2021-01-12 12:00:00,489.847
1,1,2021-01-12 12:15:00,489.974
1,1,2021-01-12 12:30:00,490.101
1,1,2021-01-12 12:45:00,490.228
1,1,2021-01-12 13:00:00,490.36400000000003
1,1,2021-01-12 13:15:00,490.51199999999994
1,1,2021-01-12 13:30:00,490.664
1,1,2021-01-12 13:45:00,490.82099999999997
1,1,2021-01-12 14:00:00,490.978
1,1,2021-01-12 14:15:00,491.13800000000003
1,1,2021-01-12 14:30:00,491.306
1,1,2021-01-12 14:45:00,491.468
1,1,2021-01-12 15:00:00,491.62
1,1,2021-01-12 15:15:00,491.773
1,1,2021-01-12 15:30:00,491.92699999999996
1,1,2021-01-12 15:45:00,492.084
1,1,2021-01-12 16:00:00,492.235
1,1,2021-01-12 16:15:00,492.38300000000004
1,1,2021-01-12 16:30:00,492.52
1,1,2021-01-12 16:45:00,492.629
1,1,2021-01-12 17:00:00,492.685
1,1,2021-01-12 17:15:00,492.69
1,1,2021-01-12 17:30:00,492.69
1,1,2021-01-12 17:45:00,492.69
1,1,2021-01-12 18:00:00,492.69
1,1,2021-01-12 18:15:00,492.69
1,1,2021-01-12 18:30:00,492.69
1,1,2021-01-12 18:45:00,
1,1,2021-01-12 19:00:00,
1,1,2021-01-12 19:15:00,
1,1,2021-01-12 19:30:00,
1,1,2021-01-12 19:45:00,
1,1,2021-01-12 20:00:00,492.759
1,1,2021-01-12 20:15:00,492.798
1,1,2021-01-12 20:30:00,492.798
1,1,2021-01-12 20:45:00,492.798
1,1,2021-01-12 21:00:00,492.798
1,1,2021-01-12 21:15:00,492.798
1,1,2021-01-12 21:30:00,492.798
1,1,2021-01-12 21:45:00,492.798
1,1,2021-01-12 22:00:00,492.798
1,1,2021-01-12 22:15:00,492.798
1,1,2021-01-12 22:30:00,492.798
1,1,2021-01-12 22:45:00,492.798
1,1,2021-01-12 23:00:00,492.798
1,1,2021-01-12 23:15:00,492.798
1,1,2021-01-12 23:30:00,492.798
1,1,2021-01-12 23:45:00,492.798
1,1,2021-02-10 00:00:00,438.74699999999996
1,1,2021-02-10 00:15:00,438.74699999999996
1,1,2021-02-10 00:30:00,438.74699999999996
1,1,2021-02-10 00:45:00,438.74699999999996
1,1,2021-02-10 01:00:00,438.74699999999996
1,1,2021-02-10 01:15:00,438.74699999999996
1,1,2021-02-10 01:30:00,438.74699999999996
1,1,2021-02-10 01:45:00,438.74699999999996
1,1,2021-02-10 02:00:00,438.74699999999996
1,1,2021-02-10 02:15:00,438.74699999999996
1,1,2021-02-10 02:30:00,438.74699999999996
1,1,2021-02-10 02:45:00,
1,1,2021-02-10 03:00:00,438.74699999999996
1,1,2021-02-10 03:15:00,438.74699999999996
1,1,2021-02-10 03:30:00,438.74699999999996
1,1,2021-02-10 03:45:00,
1,1,2021-02-10 04:00:00,438.74699999999996
1,1,2021-02-10 04:15:00,438.74699999999996
1,1,2021-02-10 04:30:00,438.74699999999996
1,1,2021-02-10 04:45:00,438.779
1,1,2021-02-10 05:00:00,438.82199999999995
1,1,2021-02-10 05:15:00,438.833
1,1,2021-02-10 05:30:00,438.838
1,1,2021-02-10 05:45:00,438.84
1,1,2021-02-10 06:00:00,438.84
1,1,2021-02-10 06:15:00,438.84
1,1,2021-02-10 06:30:00,438.84
1,1,2021-02-10 06:45:00,438.84
1,1,2021-02-10 07:00:00,438.84
1,1,2021-02-10 07:15:00,438.84
1,1,2021-02-10 07:30:00,438.84
1,1,2021-02-10 07:45:00,438.84
1,1,2021-02-10 08:00:00,438.84
1,1,2021-02-10 08:15:00,438.84
1,1,2021-02-10 08:30:00,438.84
1,1,2021-02-10 08:45:00,438.84
1,1,2021-02-10 09:00:00,438.84
1,1,2021-02-10 09:15:00,438.84
1,1,2021-02-10 09:30:00,438.84
1,1,2021-02-10 09:45:00,438.84
1,1,2021-02-10 10:00:00,438.84
1,1,2021-02-10 10:15:00,438.84
1,1,2021-02-10 10:30:00,438.84
1,1,2021-02-10 10:45:00,438.84
1,1,2021-02-10 11:00:00,438.84
1,1,2021-02-10 11:15:00,438.84
1,1,2021-02-10 11:30:00,438.84
1,1,2021-02-10 11:45:00,438.84
1,1,2021-02-10 12:00:00,438.84
1,1,2021-02-10 12:15:00,438.84
1,1,2021-02-10 12:30:00,438.84
1,1,2021-02-10 12:45:00,438.84
1,1,2021-02-10 13:00:00,438.84
1,1,2021-02-10 13:15:00,438.84
1,1,2021-02-10 13:30:00,
1,1,2021-02-10 13:45:00,
1,1,2021-02-10 14:00:00,438.84
1,1,2021-02-10 14:15:00,438.84
1,1,2021-02-10 14:30:00,438.84
1,1,2021-02-10 14:45:00,438.84
1,1,2021-02-10 15:00:00,438.84
1,1,2021-02-10 15:15:00,438.84
1,1,2021-02-10 15:30:00,438.84
1,1,2021-02-10 15:45:00,438.84
1,1,2021-02-10 16:00:00,438.84
1,1,2021-02-10 16:15:00,438.84
1,1,2021-02-10 16:30:00,438.84
1,1,2021-02-10 16:45:00,438.84
1,1,2021-02-10 17:00:00,438.84
1,1,2021-02-10 17:15:00,438.84
1,1,2021-02-10 17:30:00,438.84
1,1,2021-02-10 17:45:00,438.84
1,1,2021-02-10 18:00:00,438.84
1,1,2021-02-10 18:15:00,438.84
1,1,2021-02-10 18:30:00,438.84
1,1,2021-02-10 18:45:00,438.84
1,1,2021-02-10 19:00:00,438.84
1,1,2021-02-10 19:15:00,438.84
1,1,2021-02-10 19:30:00,438.84
1,1,2021-02-10 19:45:00,438.84
1,1,2021-02-10 20:00:00,438.84
1,1,2021-02-10 20:15:00,438.84
1,1,2021-02-10 20:30:00,438.84
1,1,2021-02-10 20:45:00,438.84
1,1,2021-02-10 21:00:00,438.84
1,1,2021-02-10 21:15:00,438.84
1,1,2021-02-10 21:30:00,438.84
1,1,2021-02-10 21:45:00,438.84
1,1,2021-02-10 22:00:00,438.84
1,1,2021-02-10 22:15:00,438.84
1,1,2021-02-10 22:30:00,438.84
1,1,2021-02-10 22:45:00,438.84
1,1,2021-02-10 23:00:00,438.84
1,1,2021-02-10 23:15:00,438.84
1,1,2021-02-10 23:30:00,438.84
1,1,2021-02-10 23:45:00,438.84
1,1,2021-02-11 00:00:00,455.55400000000003
1,1,2021-02-11 00:15:00,455.55400000000003
1,1,2021-02-11 00:30:00,455.55400000000003
1,1,2021-02-11 00:45:00,455.55400000000003
1,1,2021-02-11 01:00:00,455.55400000000003
1,1,2021-02-11 01:15:00,455.55400000000003
1,1,2021-02-11 01:30:00,455.55400000000003
1,1,2021-02-11 01:45:00,455.55400000000003
1,1,2021-02-11 02:00:00,455.55400000000003
1,1,2021-02-11 02:15:00,455.55400000000003
1,1,2021-02-11 02:30:00,455.55400000000003
1,1,2021-02-11 02:45:00,455.55400000000003
1,1,2021-02-11 03:00:00,455.55400000000003
1,1,2021-02-11 03:15:00,455.55400000000003
1,1,2021-02-11 03:30:00,455.55400000000003
1,1,2021-02-11 03:45:00,455.55400000000003
1,1,2021-02-11 04:00:00,455.55400000000003
1,1,2021-02-11 04:15:00,455.55400000000003
1,1,2021-02-11 04:30:00,455.55400000000003
1,1,2021-02-11 04:45:00,455.55400000000003
1,1,2021-02-11 05:00:00,455.55400000000003
1,1,2021-02-11 05:15:00,455.55400000000003
1,1,2021-02-11 05:30:00,455.55400000000003
1,1,2021-02-11 05:45:00,455.55400000000003
1,1,2021-02-11 06:00:00,455.55400000000003
1,1,2021-02-11 06:15:00,455.55400000000003
1,1,2021-02-11 06:30:00,455.55400000000003
1,1,2021-02-11 06:45:00,455.55400000000003
1,1,2021-02-11 07:00:00,455.55400000000003
1,1,2021-02-11 07:15:00,455.55400000000003
1,1,2021-02-11 07:30:00,455.55400000000003
1,1,2021-02-11 07:45:00,455.55400000000003
1,1,2021-02-11 08:00:00,455.55400000000003
1,1,2021-02-11 08:15:00,455.55400000000003
1,1,2021-02-11 08:30:00,455.55400000000003
1,1,2021-02-11 08:45:00,455.55400000000003
1,1,2021-02-11 09:00:00,455.55400000000003
1,1,2021-02-11 09:15:00,455.55400000000003
1,1,2021-02-11 09:30:00,455.55400000000003
1,1,2021-02-11 09:45:00,455.55400000000003
1,1,2021-02-11 10:00:00,455.55400000000003
1,1,2021-02-11 10:15:00,455.55400000000003
1,1,2021-02-11 10:30:00,455.665
1,1,2021-02-11 10:45:00,455.733
1,1,2021-02-11 11:00:00,455.746
1,1,2021-02-11 11:15:00,455.779
1,1,2021-02-11 11:30:00,455.945
1,1,2021-02-11 11:45:00,456.13599999999997
1,1,2021-02-11 12:00:00,456.267
1,1,2021-02-11 12:15:00,456.36699999999996
1,1,2021-02-11 12:30:00,456.462
1,1,2021-02-11 12:45:00,456.55400000000003
1,1,2021-02-11 13:00:00,456.64
1,1,2021-02-11 13:15:00,456.728
1,1,2021-02-11 13:30:00,456.824
1,1,2021-02-11 13:45:00,456.92699999999996
1,1,2021-02-11 14:00:00,457.032
1,1,2021-02-11 14:15:00,457.13300000000004
1,1,2021-02-11 14:30:00,457.22900000000004
1,1,2021-02-11 14:45:00,457.36400000000003
1,1,2021-02-11 15:00:00,457.49
1,1,2021-02-11 15:15:00,457.60400000000004
1,1,2021-02-11 15:30:00,457.716
1,1,2021-02-11 15:45:00,457.82800000000003
1,1,2021-02-11 16:00:00,457.931
1,1,2021-02-11 16:15:00,458.039
1,1,2021-02-11 16:30:00,458.153
1,1,2021-02-11 16:45:00,458.267
1,1,2021-02-11 17:00:00,458.38
1,1,2021-02-11 17:15:00,458.48199999999997
1,1,2021-02-11 17:30:00,458.548
1,1,2021-02-11 17:45:00,458.6
1,1,2021-02-11 18:00:00,458.648
1,1,2021-02-11 18:15:00,458.699
1,1,2021-02-11 18:30:00,458.749
1,1,2021-02-11 18:45:00,458.801
1,1,2021-02-11 19:00:00,458.906
1,1,2021-02-11 19:15:00,458.958
1,1,2021-02-11 19:30:00,459.00300000000004
1,1,2021-02-11 19:45:00,459.048
1,1,2021-02-11 20:00:00,459.093
1,1,2021-02-11 20:15:00,459.13599999999997
1,1,2021-02-11 20:30:00,459.17699999999996
1,1,2021-02-11 20:45:00,459.217
1,1,2021-02-11 21:00:00,459.284
1,1,2021-02-11 21:15:00,459.332
1,1,2021-02-11 21:30:00,459.36400000000003
1,1,2021-02-11 21:45:00,459.38199999999995
1,1,2021-02-11 22:00:00,459.399
1,1,2021-02-11 22:15:00,459.44
1,1,2021-02-11 22:30:00,459.481
1,1,2021-02-11 22:45:00,459.519
1,1,2021-02-11 23:00:00,459.522
1,1,2021-02-11 23:15:00,459.522
1,1,2021-02-11 23:30:00,459.522
1,1,2021-02-11 23:45:00,459.522
1,1,2021-02-12 00:00:00,492.798
1,1,2021-02-12 00:15:00,492.897
1,1,2021-02-12 00:30:00,492.95300000000003
1,1,2021-02-12 00:45:00,492.95300000000003
1,1,2021-02-12 01:00:00,492.95300000000003
1,1,2021-02-12 01:15:00,492.95300000000003
1,1,2021-02-12 01:30:00,492.95300000000003
1,1,2021-02-12 01:45:00,492.95300000000003
1,1,2021-02-12 02:00:00,492.95300000000003
1,1,2021-02-12 02:15:00,492.95300000000003
1,1,2021-02-12 02:30:00,492.95300000000003
1,1,2021-02-12 02:45:00,492.95300000000003
1,1,2021-02-12 03:00:00,492.95300000000003
1,1,2021-02-12 03:15:00,492.95300000000003
1,1,2021-02-12 03:30:00,492.95300000000003
1,1,2021-02-12 03:45:00,493.082
1,1,2021-02-12 04:00:00,493.16
1,1,2021-02-12 04:15:00,493.16
1,1,2021-02-12 04:30:00,493.16
1,1,2021-02-12 04:45:00,493.16
1,1,2021-02-12 05:00:00,493.16
1,1,2021-02-12 05:15:00,493.16
1,1,2021-02-12 05:30:00,493.16
1,1,2021-02-12 05:45:00,493.16
1,1,2021-02-12 06:00:00,493.16
1,1,2021-02-12 06:15:00,493.16
1,1,2021-02-12 06:30:00,493.16
1,1,2021-02-12 06:45:00,493.16
1,1,2021-02-12 07:00:00,493.16
1,1,2021-02-12 07:15:00,493.231
1,1,2021-02-12 07:30:00,493.41
1,1,2021-02-12 07:45:00,493.49300000000005
1,1,2021-02-12 08:00:00,493.504
1,1,2021-02-12 08:15:00,493.504
1,1,2021-02-12 08:30:00,493.504
1,1,2021-02-12 08:45:00,493.635
1,1,2021-02-12 09:00:00,493.81300000000005
1,1,2021-02-12 09:15:00,493.955
1,1,2021-02-12 09:30:00,494.066
1,1,2021-02-12 09:45:00,494.167
1,1,2021-02-12 10:00:00,494.26599999999996
1,1,2021-02-12 10:15:00,494.36699999999996
1,1,2021-02-12 10:30:00,494.475
1,1,2021-02-12 10:45:00,494.59
1,1,2021-02-12 11:00:00,494.71
1,1,2021-02-12 11:15:00,494.835
1,1,2021-02-12 11:30:00,494.965
1,1,2021-02-12 11:45:00,495.098
1,1,2021-02-12 12:00:00,495.227
1,1,2021-02-12 12:15:00,495.356
1,1,2021-02-12 12:30:00,495.48800000000006
1,1,2021-02-12 12:45:00,495.631
1,1,2021-02-12 13:00:00,495.779
1,1,2021-02-12 13:15:00,495.92900000000003
1,1,2021-02-12 13:30:00,496.082
1,1,2021-02-12 13:45:00,496.24
1,1,2021-02-12 14:00:00,496.398
1,1,2021-02-12 14:15:00,496.561
1,1,2021-02-12 14:30:00,496.721
1,1,2021-02-12 14:45:00,496.881
1,1,2021-02-12 15:00:00,497.046
1,1,2021-02-12 15:15:00,497.213
1,1,2021-02-12 15:30:00,497.375
1,1,2021-02-12 15:45:00,497.534
1,1,2021-02-12 16:00:00,497.69300000000004
1,1,2021-02-12 16:15:00,497.82800000000003
1,1,2021-02-12 16:30:00,498.01800000000003
1,1,2021-02-12 16:45:00,498.181
1,1,2021-02-12 17:00:00,498.275
1,1,2021-02-12 17:15:00,498.324
1,1,2021-02-12 17:30:00,498.32800000000003
1,1,2021-02-12 17:45:00,498.32800000000003
1,1,2021-02-12 18:00:00,498.32800000000003
1,1,2021-02-12 18:15:00,498.32800000000003
1,1,2021-02-12 18:30:00,498.32800000000003
1,1,2021-02-12 18:45:00,498.32800000000003
1,1,2021-02-12 19:00:00,498.32800000000003
1,1,2021-02-12 19:15:00,498.32800000000003
1,1,2021-02-12 19:30:00,498.32800000000003
1,1,2021-02-12 19:45:00,498.32800000000003
1,1,2021-02-12 20:00:00,498.32800000000003
1,1,2021-02-12 20:15:00,498.32800000000003
1,1,2021-02-12 20:30:00,498.32800000000003
1,1,2021-02-12 20:45:00,498.32800000000003
1,1,2021-02-12 21:00:00,498.32800000000003
1,1,2021-02-12 21:15:00,498.32800000000003
1,1,2021-02-12 21:30:00,498.32800000000003
1,1,2021-02-12 21:45:00,498.32800000000003
1,1,2021-02-12 22:00:00,498.32800000000003
1,1,2021-02-12 22:15:00,498.32800000000003
1,1,2021-02-12 22:30:00,498.32800000000003
1,1,2021-02-12 22:45:00,498.32800000000003
1,1,2021-02-12 23:00:00,498.32800000000003
1,1,2021-02-12 23:15:00,498.32800000000003
1,1,2021-02-12 23:30:00,498.32800000000003
1,1,2021-02-12 23:45:00,498.32800000000003
1,1,2021-03-10 00:00:00,438.84
1,1,2021-03-10 00:15:00,438.84
1,1,2021-03-10 00:30:00,438.84
1,1,2021-03-10 00:45:00,438.84
1,1,2021-03-10 01:00:00,438.84
1,1,2021-03-10 01:15:00,438.84
1,1,2021-03-10 01:30:00,438.84
1,1,2021-03-10 01:45:00,438.84
1,1,2021-03-10 02:00:00,438.84
1,1,2021-03-10 03:15:00,438.84
1,1,2021-03-10 03:30:00,438.84
1,1,2021-03-10 03:45:00,438.84
1,1,2021-03-10 04:00:00,438.84
1,1,2021-03-10 04:15:00,438.84
1,1,2021-03-10 04:30:00,438.84
1,1,2021-03-10 04:45:00,438.84
1,1,2021-03-10 05:00:00,438.84
1,1,2021-03-10 05:15:00,438.84
1,1,2021-03-10 05:30:00,438.84
1,1,2021-03-10 05:45:00,438.84
1,1,2021-03-10 06:00:00,438.84
1,1,2021-03-10 06:15:00,438.84
1,1,2021-03-10 06:30:00,438.84
1,1,2021-03-10 06:45:00,438.84
1,1,2021-03-10 07:00:00,438.84
1,1,2021-03-10 07:15:00,438.84
1,1,2021-03-10 07:30:00,438.84
1,1,2021-03-10 07:45:00,438.84
1,1,2021-03-10 08:00:00,438.84
1,1,2021-03-10 08:15:00,438.84
1,1,2021-03-10 08:30:00,438.84
1,1,2021-03-10 08:45:00,438.84
1,1,2021-03-10 09:00:00,438.84
1,1,2021-03-10 09:15:00,438.84
